Tweets	Followers	Friends	Happy	Sad
14	6	21	0.970588	0.029412
2036	788	502	0.480856	0.519144
47	24	55	0.480856	0.519144
1312	142	74	0.480856	0.519144
79	10	6	0.480856	0.519144
3259	4321	3207	0.970588	0.029412
14	5	5	0.480856	0.519144
170	42	62	0.970588	0.029412
9499	8599	9040	0.480856	0.519144
3827	542	475	0.480856	0.519144
40	19	21	0.480927	0.519073
1960	103	88	0.970588	0.029412
1429	94	75	0.480856	0.519144
7739	959	1067	0.480856	0.519144
11	6	39	0.480856	0.519144
8	46	60	0.480856	0.519144
1022	136	66	0.480856	0.519144
578	117	38	0.970588	0.029412
2654	322	300	0.480856	0.519144
1786	71	20	0.480856	0.519144
628	427	563	0.480856	0.519144
1790	494	536	0.480856	0.519144
2754	493	1067	0.970588	0.029412
3672	40	121	0.970588	0.029412
31	20	24	0.970588	0.029412
1555	229	78	0.970588	0.029412
584	167	200	0.999150	0.000850
470	90	106	0.970588	0.029412
571	73	157	0.480856	0.519144
2754	443	487	0.970596	0.029404
1057	132	65	0.480856	0.519144
12	15	13	0.970588	0.029412
8857	5458	171	0.480856	0.519144
142	27	50	0.970588	0.029412
10176	1356	1006	0.999150	0.000850
59	11	23	0.480856	0.519144
1798	160	97	0.480856	0.519144
279	72	307	0.480856	0.519144
15	2	3	0.480856	0.519144
31	19	147	0.480856	0.519144
635	50	45	0.480856	0.519144
223	2	22	0.480856	0.519144
2539	222	0	0.480856	0.519144
396	5	40	0.970588	0.029412
102	19	25	0.480927	0.519073
1097	50	42	0.480856	0.519144
189	27	104	0.480856	0.519144
441	88	88	0.480856	0.519144
10274	611	680	0.480856	0.519144
1757	295	179	0.480856	0.519144
399	17	40	0.480856	0.519144
23	23	33	0.480927	0.519073
416	19	7	0.970588	0.029412
13346	239	113	0.480856	0.519144
3277	1001	950	0.480856	0.519144
1477	85	114	0.480856	0.519144
203	82	30	0.999988	0.000012
478	391	43	0.480927	0.519073
26	26	44	0.480856	0.519144
5329	332	454	0.480856	0.519144
31	13	10	0.519134	0.480866
3	2	6	0.480856	0.519144
1864	138	62	0.970588	0.029412
29536	969	156	0.480856	0.519144
4203	1342	993	0.480856	0.519144
371	45	40	0.480856	0.519144
1390	38	14	0.480856	0.519144
10220	3935	4316	0.970588	0.029412
2002	509	636	0.480927	0.519073
667	75	41	0.480856	0.519144
732	93	80	0.970588	0.029412
8522	292	20	0.480856	0.519144
3902	491	299	0.480856	0.519144
39	443	270	0.970588	0.029412
448	100	134	0.480856	0.519144
332	5	0	0.480856	0.519144
464	45	69	0.480856	0.519144
1598	60	35	0.480856	0.519144
1238	118	52	0.480856	0.519144
74	1	8	0.480856	0.519144
106	25	48	0.480856	0.519144
206	91	113	0.480856	0.519144
4306	389	141	0.480856	0.519144
16	6	9	0.480856	0.519144
1396	212	170	0.480856	0.519144
257	60	109	0.480856	0.519144
407	25	41	0.480856	0.519144
22418	2059	536	0.480856	0.519144
52	19	115	0.480856	0.519144
541	76	65	0.480856	0.519144
49	17	35	0.480856	0.519144
167	24	34	0.480856	0.519144
87	13	18	0.480856	0.519144
19	3	1	0.480856	0.519144
1812	100	201	0.480927	0.519073
221	62	66	0.480856	0.519144
2077	174	120	0.480856	0.519144
339	33	35	0.480856	0.519144
437	17	32	0.970588	0.029412
13053	778	368	0.480856	0.519144
758	102	281	0.480927	0.519073
1	0	6	0.480856	0.519144
579	88	203	0.480856	0.519144
1228	88	96	0.480856	0.519144
483	49	102	0.480856	0.519144
79	21	25	0.999150	0.000850
375	14	21	0.480856	0.519144
2460	511	283	0.480856	0.519144
661	52	55	0.480856	0.519144
183	17	10	0.480856	0.519144
166	22	22	0.480856	0.519144
8931	81	43	0.480856	0.519144
2361	212	780	0.519134	0.480866
822	93	58	0.480856	0.519144
73	16	24	0.480856	0.519144
558	27	43	0.480856	0.519144
88	42	120	0.480856	0.519144
1	0	0	0.480856	0.519144
74	5	7	0.480856	0.519144
16286	1011	776	0.480856	0.519144
1474	199	222	0.999150	0.000850
2398	351	688	0.480856	0.519144
11	6	61	0.970588	0.029412
4589	654	337	0.480856	0.519144
1873	425	153	0.480856	0.519144
984	136	94	0.480856	0.519144
16102	930	459	0.480856	0.519144
806	103	80	0.480856	0.519144
7789	6892	7234	0.480856	0.519144
749	978	969	0.480856	0.519144
49	34	4	0.480856	0.519144
28064	689	336	0.480856	0.519144
8714	257	291	0.480856	0.519144
854	91	97	0.480856	0.519144
314	7	0	0.480856	0.519144
48	26	31	0.480856	0.519144
7	6	5	0.480856	0.519144
214512	31693	0	0.480856	0.519144
3173	202	208	0.480927	0.519073
867	81	106	0.029411	0.970589
287	39	50	0.480856	0.519144
31	10	30	0.970588	0.029412
1123	435	653	0.480856	0.519144
8291	185	129	0.970588	0.029412
3036	272	246	0.480856	0.519144
1379	150	151	0.480856	0.519144
922	723	606	0.480856	0.519144
2	4	2	0.480856	0.519144
2781	252	219	0.480856	0.519144
670	63	96	0.480856	0.519144
175	150	35	0.480856	0.519144
6089	310	170	0.480856	0.519144
1132	362	1013	0.480856	0.519144
351	37	52	0.970588	0.029412
37	29	57	0.480856	0.519144
1036	155	138	0.480856	0.519144
86	22	49	0.480856	0.519144
262	60	87	0.480856	0.519144
357	56	63	0.015151	0.984849
399	37	33	0.480856	0.519144
773	193	561	0.480856	0.519144
1740	97	78	0.480856	0.519144
2428	259	75	0.480927	0.519073
3974	86	51	0.480856	0.519144
455	115	0	0.480856	0.519144
1667	136	135	0.480856	0.519144
136	8	10	0.480856	0.519144
754	75	98	0.970588	0.029412
502	82	201	0.029411	0.970589
28965	1936	1145	0.970588	0.029412
685	58	76	0.480856	0.519144
875	4843	5296	0.480856	0.519144
238	19	36	0.480927	0.519073
7961	45	1	0.480856	0.519144
185	46	88	0.480856	0.519144
386	457	702	0.970588	0.029412
4630	449	267	0.480856	0.519144
141	9	1	0.480856	0.519144
2824	214	139	0.480856	0.519144
338	58	35	0.480856	0.519144
265	27	31	0.480856	0.519144
3136	195	235	0.480856	0.519144
1	2	20	0.480856	0.519144
11835	703	175	0.480856	0.519144
546	198	210	0.970588	0.029412
308	24	32	0.029411	0.970589
240	769	123	0.970588	0.029412
163	28	29	0.480856	0.519144
906	1534	1803	0.480856	0.519144
553	61	35	0.480856	0.519144
192	145	274	0.480856	0.519144
908	51	1	0.029411	0.970589
1011	2661	11	0.970596	0.029404
276	65	127	0.480856	0.519144
16305	655	389	0.480856	0.519144
43	14	12	0.480856	0.519144
881	71	104	0.970588	0.029412
75	23	27	0.480856	0.519144
517	586	698	0.480856	0.519144
1610	106	49	0.970588	0.029412
331	403	516	0.480856	0.519144
209	39	37	0.480927	0.519073
8021	9213	9547	0.970588	0.029412
68	14	17	0.480856	0.519144
751	32	62	0.970588	0.029412
79	243	562	0.480856	0.519144
485	122	164	0.970588	0.029412
130	24	56	0.480856	0.519144
717	182	258	0.480856	0.519144
109	36	65	0.480856	0.519144
172	5	1	0.480856	0.519144
14	9	10	0.480856	0.519144
2936	23031	23226	0.480856	0.519144
214517	31693	0	0.480856	0.519144
1451	223	25	0.480856	0.519144
6681	266	410	0.480856	0.519144
952	1000	1337	0.970588	0.029412
4674	1201	1055	0.480856	0.519144
1887	667	57	0.970588	0.029412
662	207	323	0.480856	0.519144
3	8	8	0.480856	0.519144
426	101	127	0.970588	0.029412
4134	185	653	0.480856	0.519144
640	92	91	0.480856	0.519144
4283	245	1	0.480856	0.519144
352	20	35	0.480856	0.519144
1800	149	214	0.480856	0.519144
890	47	54	0.029411	0.970589
1657	636	604	0.480856	0.519144
204	39	37	0.480856	0.519144
139	20	39	0.480856	0.519144
8678	3806	4111	0.480856	0.519144
7170	188	119	0.029411	0.970589
181	368	534	0.970588	0.029412
370	441	924	0.480856	0.519144
1466	123	95	0.480856	0.519144
267	605	325	0.970588	0.029412
1658	394	309	0.480856	0.519144
21	6	52	0.999150	0.000850
152	14	4	0.970588	0.029412
91	64	52	0.480856	0.519144
960	72	46	0.480856	0.519144
986	925	1940	0.480856	0.519144
50	27	34	0.480856	0.519144
3516	410	232	0.480927	0.519073
2183	1000	916	0.480856	0.519144
41	23	17	0.480927	0.519073
1903	254	130	0.970588	0.029412
30	54	106	0.480856	0.519144
1188	104	113	0.480927	0.519073
872	150	106	0.970588	0.029412
318	46	75	0.480856	0.519144
1497	82	64	0.480856	0.519144
5131	230	254	0.480856	0.519144
566	33	48	0.029411	0.970589
496	30	20	0.970588	0.029412
4147	342	292	0.480856	0.519144
794	25	52	0.970588	0.029412
242	136	91	0.480856	0.519144
1412	74	88	0.480927	0.519073
16580	2693	61	0.480856	0.519144
2274	65	100	0.480856	0.519144
1483	82	100	0.970588	0.029412
992	33	100	0.480856	0.519144
222	50	111	0.480856	0.519144
5	8	14	0.480927	0.519073
10125	909	1067	0.480856	0.519144
40	2	17	0.970588	0.029412
918	21	21	0.480856	0.519144
2913	209	101	0.480856	0.519144
481	37	39	0.480856	0.519144
2000	253	380	0.480856	0.519144
1598	1074	1853	0.480856	0.519144
72	248	235	0.999150	0.000850
292	24	32	0.480856	0.519144
2	2	3	0.480856	0.519144
4878	94	121	0.480856	0.519144
1883	189	118	0.480856	0.519144
3085	69	98	0.480856	0.519144
14	9	7	0.999150	0.000850
232	48	61	0.970588	0.029412
1738	32	1	0.970588	0.029412
70	24	60	0.999150	0.000850
1361	218	176	0.480856	0.519144
4547	460	228	0.480856	0.519144
175	6	1	0.480856	0.519144
369	369	745	0.970588	0.029412
24	8	62	0.480856	0.519144
1634	292	276	0.970588	0.029412
1	0	0	0.480856	0.519144
150	81	18	0.029411	0.970589
325	20	28	0.970596	0.029404
22	4	8	0.480856	0.519144
1130	210	299	0.970588	0.029412
1045	40	81	0.480856	0.519144
1602	32	36	0.480856	0.519144
729	73	37	0.480856	0.519144
76	5	9	0.480856	0.519144
338	82	87	0.480856	0.519144
49	21	54	0.970588	0.029412
408	45	65	0.480856	0.519144
380	117	108	0.480856	0.519144
77	14	17	0.480856	0.519144
93	13	8	0.480856	0.519144
11	15	54	0.480856	0.519144
52	15	11	0.480856	0.519144
436	24	94	0.480856	0.519144
3	3	18	0.480856	0.519144
991	126	0	0.480856	0.519144
257	18	25	0.480856	0.519144
385	83	85	0.480856	0.519144
2001	70	21	0.480856	0.519144
137	139	166	0.480856	0.519144
1017	60	39	0.970588	0.029412
1732	106	169	0.029411	0.970589
96	56	54	0.970588	0.029412
1198	49	36	0.999150	0.000850
6306	502	302	0.029411	0.970589
1465	11783	11023	0.480856	0.519144
894	103	89	0.480856	0.519144
6863	833	206	0.480856	0.519144
735	72	73	0.970588	0.029412
10330	1076	1532	0.970588	0.029412
1030	144	132	0.480856	0.519144
7241	1068	216	0.480856	0.519144
3050	52	1	0.480856	0.519144
67	17	24	0.480856	0.519144
94	20	11	0.480856	0.519144
122	53	93	0.480856	0.519144
1318	665	349	0.480856	0.519144
354	45	157	0.480856	0.519144
36	16	24	0.970588	0.029412
127	28	33	0.480856	0.519144
33	9	30	0.970588	0.029412
1207	263	150	0.480856	0.519144
136	85	101	0.480856	0.519144
3245	196	90	0.480927	0.519073
1406	7971	8125	0.970588	0.029412
611	15685	223	0.480856	0.519144
6215	332	126	0.480856	0.519144
133498	962	10	0.480856	0.519144
517	25	24	0.480856	0.519144
133	47	78	0.480927	0.519073
18701	821	215	0.480856	0.519144
2770	161	105	0.480856	0.519144
18	12	16	0.480856	0.519144
980	57	61	0.480856	0.519144
1841	1187	1091	0.970588	0.029412
2482	65	43	0.480856	0.519144
963	64	45	0.480856	0.519144
203	30	54	0.480856	0.519144
160	145	211	0.970588	0.029412
708	48	81	0.480856	0.519144
2861	220	277	0.480856	0.519144
365	99	106	0.480856	0.519144
339	5	0	0.480856	0.519144
24	23	12	0.480856	0.519144
6	1	1	0.480856	0.519144
1915	47	0	0.480856	0.519144
231	15	9	0.480856	0.519144
52	26	37	0.970588	0.029412
2007	6376	375	0.480856	0.519144
1880	161	146	0.970588	0.029412
6	6	17	0.970588	0.029412
256	41	66	0.480856	0.519144
897	238	323	0.480856	0.519144
41	21	31	0.480856	0.519144
1300	69	43	0.970588	0.029412
445	43	84	0.970588	0.029412
1521	2352	2068	0.970596	0.029404
1484	109	314	0.480856	0.519144
7	3	8	0.480856	0.519144
1335	396	390	0.480856	0.519144
793	41	35	0.480856	0.519144
134	536	828	0.480856	0.519144
12064	721	47	0.480856	0.519144
6	6	23	0.480856	0.519144
470	30	43	0.970588	0.029412
746	155	61	0.480856	0.519144
147	29	28	0.984848	0.015152
12	19	61	0.480856	0.519144
71	21	12	0.974659	0.025341
4892	282	116	0.480856	0.519144
672	22	25	0.480856	0.519144
13	28	52	0.480856	0.519144
2456	373	301	0.480856	0.519144
3659	616	723	0.480856	0.519144
403	51	51	0.480856	0.519144
1171	501	438	0.970588	0.029412
486	31	19	0.480927	0.519073
693	48	15	0.970588	0.029412
442	13	19	0.519134	0.480866
277	44	39	0.970588	0.029412
693	39	69	0.480856	0.519144
50	10	24	0.480856	0.519144
466	47	57	0.480856	0.519144
1098	201	172	0.970588	0.029412
71	9	18	0.480856	0.519144
2551	111	25	0.480856	0.519144
1395	121	176	0.480856	0.519144
4962	637	0	0.480856	0.519144
5263	2111	2063	0.480856	0.519144
2556	85	4	0.480856	0.519144
964	241	218	0.480856	0.519144
1043	203	328	0.480856	0.519144
1236	85	123	0.480856	0.519144
2145	1465	2001	0.029411	0.970589
1411	113	184	0.480856	0.519144
2565	831	1129	0.480856	0.519144
384	134	21	0.480856	0.519144
18	16	83	0.480856	0.519144
172	11	5	0.480856	0.519144
1897	117	0	0.480856	0.519144
1846	412	422	0.480856	0.519144
428	39	46	0.480856	0.519144
3061	72	68	0.480856	0.519144
2924	348	494	0.480856	0.519144
459	9	27	0.480856	0.519144
901	103	65	0.480927	0.519073
5	2	8	0.480856	0.519144
508	29	39	0.480856	0.519144
1490	950	2002	0.480856	0.519144
714	186	204	0.970588	0.029412
1123	100	56	0.480856	0.519144
1700	467	54	0.480856	0.519144
1762	263	48	0.480856	0.519144
93	200	271	0.480856	0.519144
4435	166	182	0.480856	0.519144
3665	206	418	0.999976	0.000024
1	0	0	0.480856	0.519144
106	23	57	0.480856	0.519144
1259	153	135	0.480856	0.519144
519	83	132	0.480856	0.519144
1525	29	58	0.480856	0.519144
561	885	2000	0.480856	0.519144
612	149	393	0.480856	0.519144
309	1148	1452	0.480856	0.519144
1481	102	45	0.480856	0.519144
255	756	1191	0.480856	0.519144
5722	545	535	0.480856	0.519144
1	3	22	0.480856	0.519144
450	48	103	0.480856	0.519144
794	96	199	0.480856	0.519144
5179	784	1084	0.480856	0.519144
1926	48	0	0.480856	0.519144
1513	59	43	0.480856	0.519144
1854	380	241	0.970588	0.029412
45	15	54	0.480856	0.519144
1653	1460	32	0.970588	0.029412
71	14	29	0.480927	0.519073
988	53	29	0.480927	0.519073
820	87	83	0.970588	0.029412
7132	587	161	0.480856	0.519144
8146	551	725	0.480856	0.519144
3839	1452	1858	0.480856	0.519144
17564	629	588	0.480856	0.519144
1210	17	25	0.480856	0.519144
507	33	59	0.970588	0.029412
325	29	27	0.480856	0.519144
729	103	81	0.480856	0.519144
288	65	96	0.029411	0.970589
36	198	205	0.480856	0.519144
5609	608	505	0.480856	0.519144
162	41	53	0.480856	0.519144
707	22	29	0.480856	0.519144
21	7	5	0.970588	0.029412
18	32	47	0.480856	0.519144
2216	182	253	0.480856	0.519144
74	32	41	0.480856	0.519144
1152	1341	417	0.480856	0.519144
638	123	0	0.480856	0.519144
98	32	175	0.480856	0.519144
505	49	40	0.480856	0.519144
666	82	240	0.480856	0.519144
6564	657	407	0.480856	0.519144
4143	205	48	0.480856	0.519144
163	43	105	0.480856	0.519144
209	23	59	0.480856	0.519144
584	50	108	0.480856	0.519144
1431	88	217	0.480856	0.519144
17883	1792	2	0.480856	0.519144
1406	98	76	0.480856	0.519144
93	20	55	0.480856	0.519144
763	62	70	0.480856	0.519144
89	17	32	0.480856	0.519144
54	8	41	0.480856	0.519144
5761	2327	2168	0.480856	0.519144
112	17	69	0.480856	0.519144
2303	74	38	0.480856	0.519144
200	31	144	0.480856	0.519144
266	130	168	0.480927	0.519073
2232	193	300	0.480856	0.519144
4	1	3	0.480856	0.519144
1287	508	1048	0.480856	0.519144
20	4	3	0.480856	0.519144
3729	1954	2145	0.480856	0.519144
330	124	147	0.480856	0.519144
529	87	74	0.970588	0.029412
13412	1252	1958	0.480856	0.519144
264	83	151	0.480856	0.519144
1457	210	294	0.480856	0.519144
80	24	56	0.480856	0.519144
1194	240	388	0.480856	0.519144
310	24	34	0.480856	0.519144
2248	67	48	0.480856	0.519144
2974	222	190	0.480927	0.519073
4751	1679	1613	0.480856	0.519144
278	20	32	0.480856	0.519144
38	10	1	0.480856	0.519144
4117	467	404	0.519134	0.480866
2528	1234	1172	0.480856	0.519144
1577	172	196	0.480856	0.519144
148	68	80	0.480856	0.519144
346	60	138	0.480856	0.519144
30205	7077	4546	0.480856	0.519144
368	55	103	0.480856	0.519144
7757	2854	481	0.480856	0.519144
16192	762	389	0.480856	0.519144
787	32	69	0.480856	0.519144
93	23	32	0.970588	0.029412
903	26	11	0.970588	0.029412
2265	474	210	0.480856	0.519144
551	51	10	0.480856	0.519144
906	79	111	0.354045	0.645955
675	55	67	0.480856	0.519144
2	2	5	0.480856	0.519144
94	37	39	0.480927	0.519073
6	2	3	0.480927	0.519073
1005	161	165	0.984848	0.015152
152	34	101	0.480856	0.519144
10828	655	282	0.480856	0.519144
6446	593	2001	0.480856	0.519144
111	28	33	0.480856	0.519144
21	18	34	0.970588	0.029412
1676	134	180	0.970588	0.029412
243	31	42	0.480927	0.519073
5	0	2	0.480856	0.519144
8790	504	289	0.480856	0.519144
40	28	26	0.480856	0.519144
24	18	59	0.480856	0.519144
9451	900	421	0.970588	0.029412
426	70	127	0.480856	0.519144
738	148	275	0.480856	0.519144
106	23	30	0.480856	0.519144
896	91	119	0.480856	0.519144
1086	210	207	0.480856	0.519144
14771	1667	837	0.970596	0.029404
3024	175	248	0.970588	0.029412
143	9	10	0.480856	0.519144
5123	132	169	0.480856	0.519144
11402	453	0	0.029411	0.970589
152	53	38	0.480856	0.519144
2130	172	130	0.480856	0.519144
63	35	89	0.480856	0.519144
71	10	15	0.480856	0.519144
529	29	30	0.480856	0.519144
1348	119	58	0.970588	0.029412
15	6	9	0.480856	0.519144
538	49	18	0.480856	0.519144
114	66	66	0.480856	0.519144
4049	369	303	0.480856	0.519144
12223	273	134	0.999150	0.000850
854	14	17	0.480856	0.519144
6301	748	252	0.480856	0.519144
3307	246	152	0.480927	0.519073
175	19	32	0.480856	0.519144
368	164	299	0.480856	0.519144
29	46	289	0.480856	0.519144
4997	353	245	0.480856	0.519144
345	5	0	0.480856	0.519144
12765	633	610	0.480856	0.519144
925	536	647	0.480856	0.519144
940	58	65	0.970588	0.029412
26	5	5	0.970588	0.029412
232	44	52	0.480856	0.519144
1751	187	176	0.970588	0.029412
2836	530	617	0.480927	0.519073
502	80	37	0.480856	0.519144
32	17	60	0.480856	0.519144
19	0	7	0.480856	0.519144
1337	31	17	0.480856	0.519144
1581	72	105	0.480856	0.519144
1740	589	750	0.480856	0.519144
2	0	9	0.480856	0.519144
759	577	360	0.480856	0.519144
98	12	10	0.970588	0.029412
73	12	42	0.480856	0.519144
129	18	42	0.970588	0.029412
184	14	19	0.480856	0.519144
740	100	131	0.480856	0.519144
114	78	100	0.480856	0.519144
417	41	46	0.480856	0.519144
1470	98	75	0.480856	0.519144
397	113	242	0.970588	0.029412
4056	150	1	0.480856	0.519144
385	22	24	0.480856	0.519144
11	4	27	0.480856	0.519144
190	12	19	0.480856	0.519144
206	73	60	0.480856	0.519144
2248	137	106	0.480856	0.519144
2725	218	299	0.480856	0.519144
76	11	20	0.970588	0.029412
422	5	5	0.480856	0.519144
379	51	47	0.480856	0.519144
7	12	27	0.480856	0.519144
217	148	62	0.480856	0.519144
386	109	158	0.480856	0.519144
515	190	327	0.480856	0.519144
1450	67	50	0.480856	0.519144
1691	166	115	0.480856	0.519144
2921	706	213	0.480856	0.519144
10379	1881	1767	0.480856	0.519144
22459	35271	36022	0.480856	0.519144
1256	205	184	0.480856	0.519144
93	1449	30	0.480856	0.519144
16971	46348	46878	0.480856	0.519144
34	21	36	0.480856	0.519144
44	7	6	0.480856	0.519144
1920	113	157	0.480856	0.519144
2489	1847	253	0.480856	0.519144
9985	1018	160	0.029411	0.970589
1952	272	199	0.480856	0.519144
691	15	17	0.970588	0.029412
4744	77	129	0.480856	0.519144
12835	2002	2177	0.970596	0.029404
88	18	22	0.480856	0.519144
3518	90	3	0.480856	0.519144
1875	58	129	0.519134	0.480866
2555	345	412	0.480856	0.519144
2619	152	189	0.970588	0.029412
1549	187	213	0.480856	0.519144
111	93	101	0.480856	0.519144
163	124	74	0.970588	0.029412
1087	78	33	0.480856	0.519144
91	93	0	0.480927	0.519073
62	14	11	0.480856	0.519144
2840	297	124	0.480856	0.519144
522	226	270	0.999150	0.000850
758	91	117	0.480856	0.519144
999	465	606	0.970588	0.029412
4773	824	8	0.480856	0.519144
2406	111	79	0.480856	0.519144
97	39	57	0.480856	0.519144
304	91	206	0.480856	0.519144
10138	663	252	0.480856	0.519144
716	70	95	0.480856	0.519144
113	8	17	0.480856	0.519144
4773	272	280	0.480856	0.519144
213	45	75	0.480856	0.519144
257	7	1	0.480856	0.519144
1259	139	140	0.480856	0.519144
60	33	65	0.480856	0.519144
64	41	69	0.970588	0.029412
473	39	59	0.970588	0.029412
374	38	38	0.480856	0.519144
202	62	61	0.970588	0.029412
8286	302	0	0.480856	0.519144
85	18	17	0.970588	0.029412
3452	17686	74	0.970588	0.029412
4941	776	771	0.480856	0.519144
26	29	110	0.480856	0.519144
87	14	49	0.480856	0.519144
8516	986	996	0.970588	0.029412
14155	688	548	0.480856	0.519144
1122	77	97	0.970596	0.029404
605	331	213	0.354045	0.645955
12763	95	98	0.480856	0.519144
84	14	6	0.480856	0.519144
29	39	67	0.480856	0.519144
44	29	35	0.480856	0.519144
1460	93	1	0.480856	0.519144
1425	142	135	0.480856	0.519144
288	18	36	0.519134	0.480866
3736	215	211	0.480856	0.519144
138	30	36	0.480856	0.519144
18	8	25	0.970588	0.029412
247	177	141	0.519134	0.480866
499	72	111	0.480856	0.519144
417	186	154	0.480856	0.519144
48	8	22	0.480856	0.519144
1031	73	63	0.970588	0.029412
144	11	39	0.480927	0.519073
258	102	133	0.480856	0.519144
13	5	13	0.480927	0.519073
2053	155	69	0.480856	0.519144
1834	681	598	0.970588	0.029412
1142	1070	1307	0.480856	0.519144
1351	168	263	0.480856	0.519144
289	16	137	0.480927	0.519073
5155	374	262	0.970588	0.029412
2478	98	0	0.480856	0.519144
250	296	310	0.970588	0.029412
2610	128	104	0.480856	0.519144
317	40	118	0.480856	0.519144
915	70	31	0.480856	0.519144
2770	14375	187	0.480856	0.519144
124	22	73	0.519134	0.480866
975	67	77	0.480856	0.519144
514	22	62	0.970588	0.029412
569	1010	1924	0.480856	0.519144
2326	272	43	0.480856	0.519144
16517	423	433	0.480856	0.519144
48	21	41	0.480856	0.519144
246	37	127	0.480856	0.519144
368	876	36	0.970588	0.029412
